img_id le_x le_y re_x re_y n_x n_y lm_x lm_y rm_x rm_y
lfw/Thomas_Wilkens/Thomas_Wilkens_0001.jpg 103.628 116.254 142.874 110.211 125.091 138.039 111.401 159.376 150.521 153.926
lfw/Michael_Phelps/Michael_Phelps_0001.jpg 106.228 111.79 145.686 110.234 128.633 141.208 109.546 160.019 146.388 158.432
lfw/Michael_Phelps/Michael_Phelps_0002.jpg 108.766 107.477 147.237 118.049 128.216 144.762 99.1505 159.62 131.968 169.58
lfw/Michael_Phelps/Michael_Phelps_0003.jpg 104.016 115.163 140.987 107.524 122.255 137.748 111.825 155.504 151.043 148.984
lfw/Michael_Phelps/Michael_Phelps_0004.jpg 107.056 111.555 142.553 113.102 119.893 140.22 107.965 154.216 147.143 156.554
lfw/Michael_Phelps/Michael_Phelps_0005.jpg 106.712 108.426 147.486 109.601 126.048 142.27 106.576 152.52 149.541 153.373
lfw/Gene_Orza/Gene_Orza_0001.jpg 117.816 116.373 154.81 120.515 147.594 146.122 106.666 163.34 143.819 166.121
lfw/Sally_Field/Sally_Field_0001.jpg 101.754 110.128 151.408 107.097 131.319 136.241 102.65 157.565 154.26 155.536
lfw/Sally_Field/Sally_Field_0002.jpg 102.1 113.175 149.641 114.435 133.406 135.802 99.7388 164.139 149.638 165.259
lfw/Sally_Field/Sally_Field_0003.jpg 103.259 110.097 149.074 106.749 132.28 140.823 106.052 159.503 147.737 156.853
lfw/Sally_Field/Sally_Field_0004.jpg 98.1844 108.585 143.379 107.274 117.485 137.477 106.578 157.498 141.038 156.684
lfw/Natalie_Coughlin/Natalie_Coughlin_0001.jpg 100.775 116.242 136.409 110.55 116.871 135.923 108.374 159.096 143.557 155.138
lfw/Natalie_Coughlin/Natalie_Coughlin_0002.jpg 106.571 114.375 143.567 115.3 119.927 138.492 107.325 155.285 143.2 157.096
lfw/Natalie_Coughlin/Natalie_Coughlin_0003.jpg 103.989 109.612 146.669 112.36 132.436 135.425 101.904 156.781 142.531 162.275
lfw/Natalie_Coughlin/Natalie_Coughlin_0004.jpg 105.834 113.82 146.114 113.882 125.269 138.676 103.414 154.725 148.86 155.377
lfw/Natalie_Coughlin/Natalie_Coughlin_0005.jpg 105.883 111.394 148.673 113.596 128.096 139.318 103.661 153.684 145.954 155.997
lfw/Natalie_Coughlin/Natalie_Coughlin_0006.jpg 108.942 113.347 151.788 111.755 137.508 135.985 109.712 157.164 153.086 155.366
lfw/Jodie_Henry/Jodie_Henry_0001.jpg 103.357 114.485 140.217 111.16 126.04 137.546 103.181 155.089 146.472 151.352
lfw/Jennifer_Thompson/Jennifer_Thompson_0001.jpg 105.818 116.29 141.531 111.803 120.479 139.156 111.175 155.644 149.777 152.197
lfw/Jennifer_Thompson/Jennifer_Thompson_0002.jpg 101.474 115.212 142.125 112.671 123.022 141.095 103.36 156.659 147.478 154.198
lfw/Julio_Toro/Julio_Toro_0001.jpg 106.587 109.42 145.995 112.862 130.863 136.772 100.068 154.329 141.204 156.657
lfw/Glen_Clark/Glen_Clark_0001.jpg 105.959 111.022 144.503 112.047 120.639 142.005 106.053 152.826 146.871 154.538
lfw/Margaret_Hoelzer/Margaret_Hoelzer_0001.jpg 108.521 113.057 143.254 113.555 123.361 139.483 110.194 151.797 150.205 152.349
lfw/Lindsay_Benko/Lindsay_Benko_0001.jpg 101.5 108.295 140.555 113.505 112.197 139.935 101.283 150.655 142.112 155.048
lfw/Lindsay_Benko/Lindsay_Benko_0002.jpg 105.658 104.066 148.38 115.988 130.474 137.829 90.3094 146.48 135.825 159.235
lfw/Loretta_Lynn_Harper/Loretta_Lynn_Harper_0001.jpg 106.384 113.009 141.906 109.084 139.575 132.214 116.629 157.577 145.091 154.096
lfw/Brian_Florence/Brian_Florence_0001.jpg 105.787 109.031 147.4 112.549 131.033 130.566 106.987 154.732 142.51 157.61
lfw/David_Howard/David_Howard_0001.jpg 110.891 110.308 146.535 116.963 111.795 131.576 102.207 154.134 133.618 160.755
lfw/Lynne_Slepian/Lynne_Slepian_0001.jpg 106.456 111.266 150.596 116.617 130.046 145.792 102.631 158.95 139.811 163.99
lfw/Joe_Gatti/Joe_Gatti_0001.jpg 103 112.034 148.885 112.261 121.673 141.337 104.152 156.414 148.676 158.251
lfw/Joe_Gatti/Joe_Gatti_0002.jpg 110.217 110.952 144.137 113.512 131.022 133.01 106.961 153.29 136.68 155.81
lfw/Natalie_Williams/Natalie_Williams_0001.jpg 104.659 116.609 141.259 111.932 120.443 133.967 108.864 163.32 141.941 160.28
lfw/Vicki_Zhao_Wei/Vicki_Zhao_Wei_0001.jpg 101.431 111.386 152.795 108.06 129.206 143.612 107.214 161.741 149.052 158.943
lfw/Vicki_Zhao_Wei/Vicki_Zhao_Wei_0002.jpg 102.919 109.788 152.348 109.406 132.067 141.735 101.417 156.726 148.613 156.583
lfw/Doug_Moe/Doug_Moe_0001.jpg 104.051 112.888 143.939 110.002 135.06 137.326 102.688 162.539 141.395 159.776
lfw/Karen_Mok/Karen_Mok_0001.jpg 101.837 111.729 142.059 111.319 117.664 141.938 104.301 157.01 142.487 157.551
lfw/Karen_Mok/Karen_Mok_0002.jpg 106.409 112.631 146.008 114.835 129.732 139.388 104.11 153.743 142.59 155.537
lfw/Tom_Hanusik/Tom_Hanusik_0001.jpg 102.61 108.089 148.475 115.279 117.762 136.063 101.09 158.15 137.311 164.484
lfw/Iva_Majoli/Iva_Majoli_0001.jpg 105.894 111.122 146.604 109.773 124.179 143.211 111.031 157.577 152.353 156.119
lfw/Iva_Majoli/Iva_Majoli_0002.jpg 107.256 111.931 140.75 110.32 129.756 139.294 106.712 151.688 141.661 150.114
lfw/Ian_Huntley/Ian_Huntley_0001.jpg 101.355 107.549 147.491 113.45 113.992 137.127 98.0882 155.88 137.848 160.903
lfw/Luis_Berrondo/Luis_Berrondo_0001.jpg 106.731 108.207 143.729 109.517 118.44 133.945 107.087 153.617 136.622 156.301
lfw/Mitchell_Crooks/Mitchell_Crooks_0001.jpg 102.91 111.565 143.966 106.861 122.198 137.021 112.725 162.83 144.178 159.141
lfw/Jeff_Bzdelik/Jeff_Bzdelik_0001.jpg 105.06 112.263 145.539 112.522 132.113 145.027 107.98 164.209 140.495 164.261
lfw/Larry_Templeton/Larry_Templeton_0001.jpg 106.228 117.766 147.279 112.795 124.38 134.391 111.054 164.66 145.305 161.117
lfw/Colin_Jackson/Colin_Jackson_0001.jpg 106.286 107.663 143.867 114.062 124.924 136.76 98.748 149.239 137.383 153.897
lfw/Colin_Jackson/Colin_Jackson_0002.jpg 103.079 115.506 144.009 114.484 124.301 143.846 104.175 162.261 145.69 161.113
lfw/Christopher_Matero/Christopher_Matero_0001.jpg 100.876 112.097 149.174 113.228 121.658 144.163 101.181 161.101 151.147 162.737
lfw/John_Fox/John_Fox_0001.jpg 109.308 111.927 146.124 109.487 129.5 134.295 114.2 161.47 147.488 159.731
lfw/Elva_Hsiao/Elva_Hsiao_0001.jpg 97.7086 107.547 145.166 107.401 122.535 142.774 101.614 157.269 142.448 156.694
lfw/Steve_Cox/Steve_Cox_0001.jpg 105.823 112.785 146.135 107.62 128.455 138.995 110.476 153.043 153.667 148.309
lfw/Wilson_Alvarez/Wilson_Alvarez_0001.jpg 103.456 110.27 146.618 99.4954 123.946 134.754 113.139 155.018 157.881 146.632
lfw/Mariana_Ohata/Mariana_Ohata_0001.jpg 105.838 115.144 145.139 108.341 135.76 140.481 101.943 155.739 145.509 149.688
lfw/Carin_Koch/Carin_Koch_0001.jpg 103.375 105.622 154.49 111.47 131.881 139.013 100.393 157.713 147.342 163.466
lfw/Michael_Chertoff/Michael_Chertoff_0001.jpg 107.586 114.834 142.321 108.152 129.673 132.057 117.946 156.022 148.01 151.937
lfw/Rosie_Perez/Rosie_Perez_0001.jpg 100.319 110.029 145.929 108.103 118.962 136.301 106.408 155.244 149.071 153.252
lfw/Scott_Verplank/Scott_Verplank_0001.jpg 105.589 110.671 160.741 107.819 140.191 146.568 104.125 167.347 164.287 165.666
lfw/Helo_Pinheiro/Helo_Pinheiro_0001.jpg 103.329 115.426 143.027 111.7 122.691 137.658 106.741 155.765 148.98 153.412
lfw/Peter_Fonda/Peter_Fonda_0001.jpg 103.498 109.703 147.984 106.708 131.186 131.76 106.697 157.295 150.193 154.678
lfw/Stuart_Whitman/Stuart_Whitman_0001.jpg 110.001 110.64 146.987 114.899 129.917 137.016 106.335 154.714 140.066 156.614
lfw/Dave_Ragone/Dave_Ragone_0001.jpg 122.253 113.264 153.579 108.638 148.419 134.719 128.306 157.983 157.218 153.165
lfw/Maria_Guida/Maria_Guida_0001.jpg 110.034 112.274 148.045 116.658 134.917 136.143 100.759 155.901 143.891 160.131
lfw/Keith_Van_Horn/Keith_Van_Horn_0001.jpg 107.015 110.531 150.376 112.764 126.252 139.68 104.075 155.936 147.558 158.974
lfw/Todd_MacCulloch/Todd_MacCulloch_0001.jpg 103.195 114.242 143.964 108.163 130.175 139.717 114.74 164.884 144.817 160.014
lfw/Jerry_Colangelo/Jerry_Colangelo_0001.jpg 103.579 109.393 144.857 114.01 121.118 141.757 103.969 150.403 143.204 154.953
lfw/Mehdi_Baala/Mehdi_Baala_0001.jpg 103.201 112.917 147.444 115.268 125.962 130.448 102.479 168.277 144.488 170.768
lfw/Robert_Korzeniowski/Robert_Korzeniowski_0001.jpg 104.792 111.835 142.649 110.486 128.037 141.935 110.808 161.945 141.339 160.948
lfw/John_Reilly/John_Reilly_0001.jpg 111.466 108.665 147.634 117.764 136.112 138.014 105.816 154.882 138.458 161.287
lfw/John_Reilly/John_Reilly_0002.jpg 101.59 116.38 142.195 111.584 132.9 130.981 110.35 159.408 148.822 153.234
lfw/Kaisser_Bazan/Kaisser_Bazan_0001.jpg 106.847 116.779 144.817 111.376 130.363 138.821 112.053 153.716 146.772 148.906
lfw/Barry_Switzer/Barry_Switzer_0001.jpg 107.155 111.651 144.017 109.858 125.537 136.197 109.95 153.766 144.122 152.481
lfw/Linda_Sanchez/Linda_Sanchez_0001.jpg 104.043 109.915 146.644 112.02 124.783 129.011 106.555 152.08 140.592 154.331
lfw/Bob_Menendez/Bob_Menendez_0001.jpg 106.806 109.562 147.191 114.483 126.854 133.806 102.035 155.203 141.698 159.141
lfw/Terry_McAuliffe/Terry_McAuliffe_0001.jpg 111.386 109.498 148.046 114.279 144.65 137.425 99.9936 157.285 140.937 161.16
lfw/Terry_McAuliffe/Terry_McAuliffe_0002.jpg 109.895 112.041 143.602 114.284 131.178 130.263 113.885 156.348 138.029 158.492
lfw/Terry_McAuliffe/Terry_McAuliffe_0003.jpg 109.681 113.783 146.067 116.031 135.874 137.887 104.181 155.862 143.472 156.93
lfw/Chan_Gailey/Chan_Gailey_0001.jpg 95.683 107.727 153.099 105.537 120.38 144.111 100.365 179.791 147.238 177.381
lfw/Chan_Gailey/Chan_Gailey_0002.jpg 111.264 111.726 146.766 116.215 129.08 136.181 107.576 152.671 138.86 156.979
lfw/Chan_Gailey/Chan_Gailey_0003.jpg 109.905 110.273 150.142 114.054 134.43 140.978 108.689 160.382 138.934 162.631
lfw/Frank_Zappa/Frank_Zappa_0001.jpg 103.553 117.388 140.594 114.286 126.321 133.071 107.369 156.451 144.026 154.616
lfw/Saeb_Erekat/Saeb_Erekat_0001.jpg 98.1355 112.111 140.058 105.571 122.077 131.787 108.455 162.007 144.666 156.496
lfw/Damarius_Bilbo/Damarius_Bilbo_0001.jpg 106.865 112.69 150.224 115.358 128.87 133.802 107.905 159.85 147.205 162.455
lfw/Eduardo_Chillida/Eduardo_Chillida_0001.jpg 105.738 112.971 148.952 111.389 138.158 143.38 110.271 165.985 148.531 164.02
lfw/Dagmar_Dunlevy/Dagmar_Dunlevy_0001.jpg 98.3583 115.074 145.555 109.954 119.807 143.532 105.038 158.848 156.854 153.697
lfw/Uzi_Landau/Uzi_Landau_0001.jpg 106.122 108.859 148.49 111.925 130.156 141.042 103.791 156.199 141.352 158.616
lfw/Eric_Rosser/Eric_Rosser_0001.jpg 102.913 112.466 147.573 107.368 126.06 142.27 116.461 161.895 150.673 158.334
lfw/Eric_Rosser/Eric_Rosser_0002.jpg 100.099 115.458 147.686 110.215 132.86 146.353 110.924 174.425 145.657 170.976
lfw/Vincent_Sombrotto/Vincent_Sombrotto_0001.jpg 110.18 117.416 140.66 114.015 127.943 138.218 110.88 151.97 145.295 149.657
lfw/Constance_Marie/Constance_Marie_0001.jpg 101.595 109.649 147.459 108.647 125.997 135.272 107.69 153.774 143.553 153.625
lfw/Constance_Marie/Constance_Marie_0002.jpg 100.154 107.765 143.732 110.983 117.997 138.196 99.3956 154.204 144.996 155.877
lfw/Constance_Marie/Constance_Marie_0003.jpg 94.6328 108.356 144.154 102.71 124.415 133.102 100.045 157.418 154.837 150.295
lfw/Helio_Rubens_Garcia/Helio_Rubens_Garcia_0001.jpg 105.939 109.16 146.275 112.871 130.598 136.739 106.073 166.696 143.652 169.632
lfw/Emile_Lahoud/Emile_Lahoud_0001.jpg 126.351 120.159 169.475 127.225 152.308 153.41 121.51 175.637 158.909 181.435
lfw/Emile_Lahoud/Emile_Lahoud_0002.jpg 103.149 116.125 147.631 116.472 121.031 148.321 106.38 165.987 150.413 166.028
lfw/Greg_Rusedski/Greg_Rusedski_0001.jpg 110.887 117.037 143.1 107.874 141.696 136.411 122.861 161.399 151.189 153.843
lfw/Greg_Rusedski/Greg_Rusedski_0002.jpg 105.205 112.941 141.397 108.242 119.799 134.897 106.03 155.171 150.822 150.002
lfw/Greg_Rusedski/Greg_Rusedski_0003.jpg 107.872 112.404 143.199 106.104 130.355 136.659 112.22 158.601 147.955 152.769
lfw/Greg_Rusedski/Greg_Rusedski_0004.jpg 102.867 113.405 144.137 110.846 131.163 136.408 101.252 159.441 149.231 156.284
lfw/Roberto_Carlos/Roberto_Carlos_0001.jpg 105.379 113.98 143.959 113.795 130.304 140.223 107.479 157.412 145.304 156.841
lfw/Roberto_Carlos/Roberto_Carlos_0002.jpg 107.152 112.096 148.581 111.409 134.134 140.987 105.801 160.446 146.7 160.856
lfw/Roberto_Carlos/Roberto_Carlos_0003.jpg 101.892 115.705 142.197 111.318 133.32 133.27 115.182 163.649 150.037 160.515
lfw/Roberto_Carlos/Roberto_Carlos_0004.jpg 105.427 114.572 142.54 112.821 127.493 131.491 114.442 156.109 142.523 155.363
lfw/Noel_Niell/Noel_Niell_0001.jpg 98.7744 109.844 140.977 114.647 115.762 140.013 93.2956 153.782 139.272 158.232
lfw/Zahir_Shah/Zahir_Shah_0001.jpg 105.041 114.37 145.263 111.92 121.764 143.366 113.831 164.652 148.188 162.123
lfw/Richie_Adubato/Richie_Adubato_0001.jpg 106.846 108.399 145.513 114.123 129.52 132.717 108.405 154.602 136.024 159.287
lfw/Richie_Adubato/Richie_Adubato_0002.jpg 109.915 116.444 144.069 117.413 137.97 134.395 115.975 158.669 142.027 160.181
lfw/Ian_Knop/Ian_Knop_0001.jpg 99.4942 111.465 142.591 106.114 124.978 136.567 104.147 158.634 148.332 153.809
lfw/Hubert_Green/Hubert_Green_0001.jpg 106.779 107.437 147.042 111.937 127.428 135.016 103.559 151.812 144.508 155.523
lfw/Sohail_Abbas/Sohail_Abbas_0001.jpg 103.986 112.65 141.64 113.324 119.398 135.305 109.01 159.483 135.176 161.096
lfw/Prince_Edward/Prince_Edward_0001.jpg 109.593 111.776 142.162 113.063 141.956 133.627 112.866 160.708 147.132 161.282
lfw/Prince_Edward/Prince_Edward_0002.jpg 105.662 110.319 145.973 110.861 123.907 139.135 102.103 152.812 153.085 152.941
lfw/Eddie_Compass/Eddie_Compass_0001.jpg 105.952 111.57 141.894 113.271 133.745 135.944 108.128 160.614 140.793 161.802
lfw/Christopher_Russell/Christopher_Russell_0001.jpg 101.169 113.47 142.075 112.808 123.126 139.177 105.154 156.652 145.701 155.521
lfw/Rod_Thorn/Rod_Thorn_0001.jpg 114.214 105.994 153.012 117.527 133.46 137.398 107.054 155.151 137.204 164.437
lfw/Andrew_Niccol/Andrew_Niccol_0002.jpg 103.958 114.064 147.216 110.92 120.38 139.738 110.635 164.132 143.409 162.27
lfw/Marion_Barry/Marion_Barry_0001.jpg 109.866 110.497 147.515 113.571 134.547 134.709 105.389 159.164 141.877 160.418
lfw/Willie_Wilson/Willie_Wilson_0001.jpg 102.826 111.729 148.304 114.337 127.609 137.524 101.893 158.947 143.678 162.444
lfw/John_Wright/John_Wright_0001.jpg 102.654 112.081 149.31 119.655 120.435 142.841 99.2491 170.814 139.054 176.749
lfw/Emma_Thompson/Emma_Thompson_0001.jpg 105.533 108.005 145.624 113.118 134.387 137.006 102.532 156.966 138.701 161.006
lfw/Emma_Thompson/Emma_Thompson_0002.jpg 101.633 112.445 146.171 109.579 124.991 141.962 106.839 154.983 151.932 151.838
lfw/Emma_Thompson/Emma_Thompson_0003.jpg 100.219 118.085 143.802 109.142 126.403 143.106 106.668 161.904 155.485 152.609
lfw/Mohamed_Hammam/Mohamed_Hammam_0001.jpg 104.213 115.301 147.43 110.182 125.688 141.41 110.901 161.646 150.85 158.779
lfw/Joseph_Blatter/Joseph_Blatter_0001.jpg 131.636 112.238 166.617 119.126 155.275 142.17 128.36 158.273 158.733 162.952
lfw/Joseph_Blatter/Joseph_Blatter_0002.jpg 105.289 111.102 144.28 116.7 122.633 145.315 101.862 156.105 139.572 161.401
lfw/Christopher_Speer/Christopher_Speer_0001.jpg 106.717 107.263 143.147 107.064 125.762 133.48 109.251 152.331 142.327 152.148
lfw/Adam_Ant/Adam_Ant_0001.jpg 100.39 112.792 147.59 111.881 124.461 146.479 107.094 167.34 143.93 166.439
lfw/Donna_Morrissey/Donna_Morrissey_0001.jpg 105.577 114.796 140.009 111.621 131.639 132.957 113.748 159.737 144.341 157.558
lfw/Antonio_Banderas/Antonio_Banderas_0001.jpg 105.45 113.843 148.463 113.649 129.125 140.228 111.08 164.312 146.106 164.339
lfw/Antonio_Banderas/Antonio_Banderas_0002.jpg 101.054 111.57 143.138 113.674 116.345 142.144 104.197 155.75 147.041 157.763
lfw/Antonio_Banderas/Antonio_Banderas_0003.jpg 104.212 111.946 145.694 111.609 127.352 142.604 107.342 157.443 146.451 156.234
lfw/Antonio_Banderas/Antonio_Banderas_0004.jpg 102.656 113.494 148.249 103.493 125.808 133.298 117.964 164.257 153.032 157.199
lfw/Jim_Zorn/Jim_Zorn_0001.jpg 109.543 116.199 146.444 109.372 129.088 140.343 119.124 162.811 151.254 157.361
lfw/Evan_Rachel_Wood/Evan_Rachel_Wood_0001.jpg 106.414 106.027 148.669 111.47 130.903 134.773 99.8571 151.205 142.486 156.176
lfw/Evan_Rachel_Wood/Evan_Rachel_Wood_0002.jpg 101.17 113.589 144.805 108.589 128.857 140.026 108.8 158.852 146.519 154.284
lfw/Evan_Rachel_Wood/Evan_Rachel_Wood_0003.jpg 105.432 112.833 145.774 111.497 130.256 137.917 108.652 154.332 144.29 153.148
lfw/Leonard_Glick/Leonard_Glick_0001.jpg 103.077 110.703 146.955 114.616 123.607 145.742 102.014 165.581 139.183 170.192
lfw/Raja_Qureshi/Raja_Qureshi_0001.jpg 107.385 110.415 144.729 111.829 124.232 135.735 107.662 156.554 144.124 158.277
lfw/Islam_Karimov/Islam_Karimov_0001.jpg 103.152 110.997 148.728 104.148 130.608 135.732 110.182 155.988 152.658 150.139
lfw/Kim_Jong-Il/Kim_Jong-Il_0002.jpg 109.827 110.049 149.768 111.654 132.943 132.88 111.359 157.229 143.265 158.433
lfw/Kim_Jong-Il/Kim_Jong-Il_0003.jpg 105.236 113.184 146.56 112.064 130.734 135.915 113.492 160.1 142.238 159.156
lfw/Kim_Jong-Il/Kim_Jong-Il_0004.jpg 106.951 110.349 143.432 110.302 131.465 131.604 110.761 155.603 141.205 154.632
lfw/Raza_Rabbani/Raza_Rabbani_0001.jpg 103.715 109.243 143.473 112.258 127.764 134.665 104.261 159.244 137.973 161.801
lfw/Tim_Robbins/Tim_Robbins_0001.jpg 107.374 110.807 144.933 114.032 124.01 137.263 106 153.141 138.109 156.812
lfw/Tim_Robbins/Tim_Robbins_0002.jpg 103.707 115.888 142.675 111.139 119.268 132.804 111.364 158.255 141.845 157.024
lfw/Tim_Robbins/Tim_Robbins_0003.jpg 108.588 108.605 144.282 113.23 128.734 131.929 105.501 149.818 139.745 153.729
lfw/Tim_Robbins/Tim_Robbins_0004.jpg 107.929 109.342 146.982 107.304 120.497 131.185 110.874 152.603 147.287 152.539
lfw/Tim_Robbins/Tim_Robbins_0005.jpg 109.495 112.194 147.306 115.647 134.755 134.726 105.274 152.314 145.369 156.02
lfw/Betty_Garrison/Betty_Garrison_0001.jpg 107.813 112.591 145.12 114.456 121.341 134.645 105.146 156.672 142.807 159.708
lfw/Andy_Hebb/Andy_Hebb_0001.jpg 106.565 109.406 145.868 112.733 137.592 138.647 104.423 161.434 140.526 164.968
lfw/Andy_Hebb/Andy_Hebb_0002.jpg 102.579 110.718 146.371 117.749 125.161 140.51 103.569 162.38 136.918 167.53
lfw/David_Scott_Morris/David_Scott_Morris_0001.jpg 105.756 108.194 145.42 113.297 128.791 137.688 102.498 155.624 139.001 159.486
lfw/Ally_Sheedy/Ally_Sheedy_0001.jpg 103.078 115.262 147.699 102.507 137.514 142.362 116.113 162.136 155.778 151.671
lfw/Prince_William/Prince_William_0001.jpg 109.287 110.526 149.796 108.749 132.673 145.107 106.61 154.333 150.242 153.074
lfw/Prince_William/Prince_William_0002.jpg 107.484 111.081 145.222 115.645 119.74 146.811 108.134 158.926 137.592 164.159
lfw/Jose_Sarney/Jose_Sarney_0001.jpg 106.399 107.049 148.09 111.064 129.614 138.347 99.7433 149.47 142.789 154.035
lfw/Jose_Sarney/Jose_Sarney_0003.jpg 99.4868 113.613 138.734 112.976 115.245 134.47 99.1268 155.704 138.95 156.658
lfw/Daryl_Jones/Daryl_Jones_0001.jpg 101.757 117.475 137.078 108.221 120.847 135.032 116.004 160.436 147.91 152.505
lfw/Xavier_Malisse/Xavier_Malisse_0001.jpg 107.493 107.503 142.267 113.432 124.97 134.586 105.56 153.564 132.016 158.207
lfw/Xavier_Malisse/Xavier_Malisse_0002.jpg 102.815 118.569 141.925 110.172 133.21 134.761 120.436 161.767 151.925 154.317
lfw/Xavier_Malisse/Xavier_Malisse_0003.jpg 110.752 110.542 143.206 113.761 131.552 130.421 110.231 151.037 139.512 154.535
lfw/Xavier_Malisse/Xavier_Malisse_0004.jpg 110.561 108.169 144.805 112.951 134.059 136.442 112.505 155.52 137.774 158.796
lfw/Xavier_Malisse/Xavier_Malisse_0005.jpg 112.561 104.43 149.151 114.466 130.829 133.211 108.853 153.169 134.095 159.808
lfw/Emily_Mason/Emily_Mason_0001.jpg 105.544 112.977 146.835 114.003 126.837 137.325 104.293 155.139 146.845 156.291
lfw/Petria_Thomas/Petria_Thomas_0001.jpg 107.675 113.214 149.25 114.836 128.809 139.107 107.405 159.087 146.137 160.896
lfw/Petria_Thomas/Petria_Thomas_0002.jpg 107.179 112.067 144.184 115.39 130.333 141.213 103.959 156.48 140.198 159.818
lfw/Petria_Thomas/Petria_Thomas_0003.jpg 107.527 110.632 144.591 114.539 130.081 136.629 104.193 154.818 139.644 158.053
lfw/Mary_Descenza/Mary_Descenza_0001.jpg 101.889 112.494 139.907 108.964 126.038 135.944 105.146 153.48 145.252 149.171
lfw/Gary_Condit/Gary_Condit_0001.jpg 105.478 115.87 145.208 107.105 122.515 138.98 117.129 162.649 154.358 153.652
lfw/Laila_Ali/Laila_Ali_0001.jpg 102.899 110.142 149.368 111.987 125.012 137.811 107.909 160.21 144.094 161.318
lfw/Laila_Ali/Laila_Ali_0002.jpg 103.469 113.505 140.351 117.08 123.395 136.425 103.795 154.527 133.093 157.622
lfw/Laila_Ali/Laila_Ali_0003.jpg 100.675 110.82 145.425 112.651 122.901 139.529 98.0618 155.537 140.496 157.888
lfw/Taufik_Kiemas/Taufik_Kiemas_0001.jpg 107.359 102.839 152.284 111.399 125.554 132.12 102.472 152.694 139.177 159.791
lfw/Wayne_Newton/Wayne_Newton_0001.jpg 104.332 111.071 143.562 120.252 124.931 139.269 101.41 158.932 133.321 167.096
lfw/Tex_Ritter/Tex_Ritter_0001.jpg 108.557 109.433 149.84 115.795 126.455 138.979 103.307 148.097 143.601 155.317
lfw/Daniel_Ortega/Daniel_Ortega_0001.jpg 107.131 109.111 144.066 111.045 131.319 125.994 109.056 150.035 142.823 150.532
lfw/Edwin_Edwards/Edwin_Edwards_0001.jpg 107.728 113.815 148.774 115.447 122.029 137.204 108.593 164.045 142.101 165.963
lfw/Edwin_Edwards/Edwin_Edwards_0002.jpg 109.791 110.618 149.866 115.516 132.227 140.506 107.545 155.427 143.993 159.567
lfw/Grant_Hackett/Grant_Hackett_0001.jpg 103.726 106.167 145.803 116.024 126.452 141.712 93.317 154.409 134.37 163.962
lfw/Grant_Hackett/Grant_Hackett_0002.jpg 105.788 113.639 146.291 113.301 131.124 144.849 107.806 161.799 145.233 161.781
lfw/Grant_Hackett/Grant_Hackett_0003.jpg 109.93 109.644 146.309 111.456 133.506 136.675 108.997 154.883 143.228 157.654
lfw/Grant_Hackett/Grant_Hackett_0004.jpg 106.394 111.126 143.969 112.607 130.061 134.941 106.065 155.509 141.366 158.011
lfw/Grant_Hackett/Grant_Hackett_0005.jpg 109.593 111.239 140.743 111.142 133.744 136.557 106.45 151.338 137.513 151.947
lfw/Patrick_Clawsen/Patrick_Clawsen_0001.jpg 107.833 116.228 144.679 111.777 134.12 128.803 114.654 156.701 149.09 152.263
lfw/Dyana_Calub/Dyana_Calub_0001.jpg 104.9 112.446 145.018 115.635 129.218 140.188 102.083 153.344 141.534 156.592
lfw/Tomomi_Morita/Tomomi_Morita_0001.jpg 102.756 117.099 149.396 113.699 128.704 144.527 113.02 170.797 149.277 168.384
lfw/Natasha_Lyonne/Natasha_Lyonne_0001.jpg 99.2208 114.686 144.081 108.935 119.287 140.067 110.616 160.882 145.743 156.724
lfw/Masamori_Tokuyama/Masamori_Tokuyama_0001.jpg 109.643 111.207 148.11 108.903 128.599 134.56 111.971 156.455 152.178 154.466
lfw/Jim_Otto/Jim_Otto_0001.jpg 107.234 110.395 149.67 114.645 134.18 141.196 101.816 156.461 143.856 159.915
lfw/Jason_Lezak/Jason_Lezak_0001.jpg 106.269 109.49 144.903 114.094 128.633 140.591 100.711 151.04 139.525 155.914
lfw/Jason_Lezak/Jason_Lezak_0002.jpg 105.607 108.665 145.512 114.623 130.723 142.598 97.8343 153.828 137.708 160.248
lfw/Brett_Hawke/Brett_Hawke_0001.jpg 106.053 115.276 145.287 111.89 126.096 141.683 111.03 158.785 150.674 155.21
lfw/Anthony_Ervin/Anthony_Ervin_0001.jpg 114.384 113.458 147.748 128.296 131.592 142.074 103.598 153.284 133.162 165.514
lfw/Freddy_Vasques_Kinchokpe/Freddy_Vasques_Kinchokpe_0001.jpg 103.368 108.032 146.906 104.955 125.331 135.408 113.029 158.078 147.142 155.692
lfw/Jeffrey_Pfeffer/Jeffrey_Pfeffer_0001.jpg 100.786 114.924 135.494 113.304 124.225 139.402 106.111 156.553 138.017 155.445
lfw/Paul_Celluci/Paul_Celluci_0001.jpg 104.04 109.287 144.956 106.23 130.698 144.55 107.096 164.004 137.709 161.878
lfw/Madonna/Madonna_0001.jpg 101.573 108.034 145.574 111.549 121.197 138.155 101.821 152.624 140.368 156.064
lfw/Madonna/Madonna_0002.jpg 97.5333 110.311 127.664 115.935 106.664 137.441 93.419 152 120.548 156.671
lfw/Madonna/Madonna_0003.jpg 104.213 104.523 145.51 118.457 120.486 134.364 97.2463 150.442 127.638 160.788
lfw/Madonna/Madonna_0004.jpg 111.302 113.099 146.387 110.853 141.383 135.241 111.99 158.249 146.739 155.134
